WERKS,BANFN,BNFPO,MATNR,MATKL,MENGE,MEINS,NETPR,PEINH,BADAT,FRGDT,LOEKZ,ERNAM,PERNR,EBELN,EBELP,LAND1
CN10,1004546,4,26709208,ZELA,46,KG,229,EUR,2022-10-07,2022-10-13, ,28169736,93048219,134094,1,CN
JP11,1004565,1,50191792,PYTF,92,KG,545,EUR,2022-10-12,2022-10-19, ,62956606,70110687,472649,1,JP
JP11,1004580,1,87079640,MPLF,4,KG,332,EUR,2022-10-17,2022-10-18, ,23344986,40601709,851090,2,JP
JP11,1004565,2,79697072,ZUFN,28,PCS,710,EUR,2022-10-12,2022-10-17, ,62956606,92217720,259837,1,JP
CN10,1004562,1,68338888,UDF3,68,PCS,167,EUR,2022-10-11,2022-10-13, ,53251766,71417158,134094,3,CN
BR10,1004551,1,21595928,COLA,45,PCS,83,EUR,2022-10-10,2022-10-20, ,34190390,53251766,944326,1,BR
BR10,1004555,1,22818912,COLA,97,KG,636,EUR,2022-10-10,2022-10-20, ,37246758,53251766,944326,2,BR
BR10,1004567,3,75227320,UDF3,71,PCS,594,EUR,2022-10-13,2022-10-20, ,54119014,89359211,944326,4,BR
BR10,1004577,1,86662444,MPLF,88,KG,447,EUR,2022-10-17,2022-10-24, ,74627776,32008687,489696,1,BR
BR10,1004577,4,76304544,ZUFN,99,PCS,692,EUR,2022-10-17,2022-10-24, ,74627776,24642678,489696,2,BR
CN10,1004596,1,50191792,PYTF,89,KG,545,EUR,2022-10-24,2022-10-25, ,27775137,12948061,568538,2,CN
IN10,1004583,1,25150904,COLA,19,PCS,976,EUR,2022-10-31,2022-11-09, ,27204519,30090592,195209,1,IN
IN10,1004576,4,67221888,UDF3,70,KG,193,EUR,2022-10-24,2022-10-28, ,28731487,98019339,712273,2,IN
IN10,1004576,3,56389144,UDF3,76,PCS,119,EUR,2022-10-17,2022-10-21, ,28731487,98019339,712273,1,IN
IN10,1004566,1,93159896,MPLF,47,PCS,159,EUR,2022-10-13,2022-10-19, ,31380085,49826393,526095,2,IN
DE10,1004600,3,79697072,ZUFN,62,PCS,710,EUR,2022-10-24,2022-10-27, ,42053617,65550769,467693,2,DE
JP11,1004575,1,19816724,COLA,8,PCS,521,EUR,2022-10-17,2022-10-20, ,89221635,33607135,687426,1,JP
DE10,1004571,3,75990376,ZUFN,2,PCS,499,EUR,2022-10-14,2022-10-25, ,89426707,65550769,225902,1,DE
CN10,1004599,1,24242928,COLA,26,KG,321,EUR,2022-10-24,2022-10-27, ,96131719,23246292,853024,2,CN
DE10,1004570,1,25398208,COLA,81,PCS,504,EUR,2022-10-13,2022-10-20, ,11860721,63821277,481221,1,DE
DE10,1004571,1,45841032,EDSA,95,PCS,603,EUR,2022-10-14,2022-10-20, ,89426707,58569539,481221,2,DE
DE10,1004579,1,98151444,MPLF,66,PCS,916,EUR,2022-10-17,2022-10-21, ,57122925,47656838,873321,2,DE
DE10,1004571,2,68338888,UDF3,2,PCS,167,EUR,2022-10-14,2022-10-24, ,89426707,59321219,802447,1,DE
DE10,1004585,1,48248768,PYTF,98,PCS,693,EUR,2022-10-19,2022-10-21, ,27335411,68613813,873321,3,DE
DE10,1004578,1,37238104,EDSA,73,PCS,320,EUR,2022-10-17,2022-10-24, ,32980040,58569539,802447,2,DE
IN10,1004618,1,40378320,EDSA,32,PCS,605,EUR,2022-10-31,2022-11-01, ,24721437,86162838,392984,4,IN
IN10,1004598,2,78949416,ZUFN,98,PCS,991,EUR,2022-10-26,2022-11-01,x,44702373,44488029,392984,1,IN
DE10,1004603,1,86834912,MPLF,77,PCS,381,EUR,2022-10-25,2022-10-27, ,82337433,47656838,467693,3,DE
DE10,1004601,1,87079640,MPLF,55,KG,332,EUR,2022-10-25,2022-10-28, ,71835249,47656838,474088,1,DE
DE10,1004601,2,62792440,UDF3,60,PCS,124,EUR,2022-10-25,2022-10-28, ,71835249,59321219,474088,2,DE
DE10,1004608,1,86834912,MPLF,74,PCS,381,EUR,2022-10-26,2022-10-28, ,32980040,47656838,474088,3,DE
JP11,1004606,1,86834912,MPLF,12,PCS,381,EUR,2022-10-26,2022-11-01, ,61117092,40601709,875024,2,JP
JP11,1004604,1,19816724,COLA,86,PCS,521,EUR,2022-10-25,2022-11-01, ,73651097,33607135,875024,1,JP
JP11,1004602,1,21595928,COLA,93,PCS,83,EUR,2022-10-25,2022-10-28, ,40138709,33607135,566076,1,JP
JP11,1004587,1,43678400,EDSA,69,PCS,115,EUR,2022-10-20,2022-10-26, ,89221635,59231227,700950,2,JP
BR10,1004593,1,97625203,MPLF,72,KG,554,EUR,2022-10-24,2022-11-01, ,61543630,32008687,119427,1,BR
JP11,1004610,2,28348643,ZELA,28,PCS,684,EUR,2022-10-27,2022-11-03, ,92039769,49784073,466528,1,JP
JP11,1004623,1,45841032,EDSA,83,PCS,603,EUR,2022-10-31,2022-11-02, ,31899558,59231227,183208,1,JP
US10,1004597,1,24567712,COLA,59,PCS,689,EUR,2022-10-24,2022-11-01, ,87596201,22179495,811524,1,US
CN10,1004605,2,29156488,ZELA,9,PCS,374,EUR,2022-10-31,2022-11-07, ,20910031,93048219,583236,1,CN
CN10,1004599,2,25150904,COLA,33,PCS,976,EUR,2022-10-24,2022-10-26,x,96131719,23246292,826152,1,CN
CN10,1004605,1,21595928,COLA,33,PCS,83,EUR,2022-10-28,2022-11-07, ,20910031,23246292,531146,2,CN
BR10,1004651,1,24567712,COLA,49,PCS,689,EUR,2022-11-07,2022-11-09, ,66610435,53251766,143974,3,BR
BR10,1004639,1,44401842,EDSA,44,PCS,207,EUR,2022-11-04,2022-11-08, ,17946151,84141246,295584,2,BR
BR10,1004617,1,88903632,MPLF,65,PCS,880,EUR,2022-10-31,2022-11-08, ,60938467,32008687,295584,1,BR
US10,1004648,1,24567712,COLA,93,PCS,689,EUR,2022-11-07,2022-11-09, ,53737963,22179495,152087,1,US
JP11,1004613,1,56831936,UDF3,35,G,964,EUR,2022-10-28,2022-11-01, ,13917428,79246109,875024,5,JP
BR10,1004630,1,88797376,MPLF,36,PCS,6,EUR,2022-11-02,2022-11-09, ,82343323,32008687,143974,2,BR
US10,1004622,4,83863032,ZUFN,92,G,263,EUR,2022-10-31,2022-11-02, ,36696726,88510487,904798,1,US
DE10,1004607,1,93159896,MPLF,97,PCS,159,EUR,2022-10-26,2022-11-03, ,87110365,47656838,920035,1,DE
DE10,1004611,2,77128608,ZUFN,70,PCS,606,EUR,2022-10-28,2022-11-03, ,12973997,65550769,920035,2,DE
DE10,1004607,2,98147568,MPLF,92,L,996,EUR,2022-10-26,2022-11-04, ,87110365,47656838,149641,1,DE
DE10,1004632,1,21595928,COLA,7,PCS,83,EUR,2022-11-02,2022-11-08, ,90458627,63821277,650337,1,DE
DE10,1004646,3,26857600,ZELA,20,PCS,453,EUR,2022-11-07,2022-11-09, ,41075533,79833202,221952,1,DE
DE10,1004650,1,60261224,UDF3,69,KG,350,EUR,2022-11-07,2022-11-09, ,29137563,59321219,221952,2,DE
US10,1004622,2,88797376,MPLF,87,PCS,6,EUR,2022-10-31,2022-11-04, ,36696726,81552979,934127,2,US
US10,1004622,1,45162744,EDSA,17,PCS,520,EUR,2022-10-31,2022-11-04, ,36696726,23329589,934127,1,US
US10,1004622,3,75904608,ZUFN,37,PCS,544,EUR,2022-10-31,2022-11-03, ,36696726,88510487,581909,2,US
DE10,1004601,3,82207928,ZUFN,25,KG,441,EUR,2022-10-25,2022-11-01, ,71835249,65550769,687658,1,DE
JP11,1004633,1,88797376,MPLF,9,PCS,6,EUR,2022-11-02,2022-11-03, ,49396822,40601709,466528,3,JP
CN10,1004625,1,54836888,PYTF,56,PCS,389,EUR,2022-11-01,2022-11-07, ,98370979,12948061,194925,2,CN
CN10,1004624,2,24242928,COLA,53,KG,321,EUR,2022-10-31,2022-11-04,x,27800605,23246292,290420,1,CN
CN10,1004619,1,88903632,MPLF,39,PCS,880,EUR,2022-10-31,2022-11-03, ,53622145,20837115,329809,2,CN
CN10,1004624,1,22818912,COLA,50,KG,636,EUR,2022-10-31,2022-11-02, ,27800605,23246292,123935,3,CN
CN10,1004595,1,88346328,MPLF,52,KG,618,EUR,2022-10-24,2022-11-02, ,44679314,20837115,123935,1,CN
IN10,1004612,1,29156488,ZELA,5,PCS,374,EUR,2022-11-07,2022-11-14, ,23818469,30090592,696762,1,IN
IN10,1004614,4,32069368,ZELA,29,PCS,428,EUR,2022-10-28,2022-11-03, ,11643605,70768553,946086,1,IN
IN10,1004641,2,87079640,MPLF,53,KG,332,EUR,2022-11-07,2022-11-09, ,52038534,49826393,658750,2,IN
IN10,1004655,2,86834912,MPLF,82,PCS,381,EUR,2022-11-08,2022-11-09, ,35240638,49826393,658750,3,IN
JP11,1004613,2,28440760,ZELA,8,PCS,603,EUR,2022-10-28,2022-11-07, ,13917428,49784073,689560,1,JP
BR10,1004627,3,48075088,PYTF,61,KG,353,EUR,2022-11-01,2022-11-07, ,61498252,51619782,137672,2,BR
BR10,1004617,2,32069368,ZELA,31,PCS,428,EUR,2022-10-31,2022-11-07, ,60938467,40138709,137672,1,BR
BR10,1004627,1,24242928,COLA,82,KG,321,EUR,2022-11-01,2022-11-03, ,61498252,53251766,315616,1,BR
BR10,1004592,1,25150904,COLA,48,PCS,976,EUR,2022-10-21,2022-11-02, ,74627776,53251766,547008,1,BR
BR10,1004627,2,88797376,MPLF,65,PCS,6,EUR,2022-11-01,2022-11-04, ,61498252,32008687,126171,1,BR
US10,1004645,1,88903632,MPLF,19,PCS,880,EUR,2022-11-07,2022-11-10, ,87596201,81552979,211828,2,US
US10,1004668,2,28440760,ZELA,21,PCS,603,EUR,2022-11-16,2022-11-24, ,28588831,56417381,103497,3,US
US10,1004668,1,54836888,PYTF,82,PCS,389,EUR,2022-11-14,2022-11-17, ,28588831,43449637,103497,2,US
IN10,1004647,1,86834912,MPLF,62,PCS,381,EUR,2022-11-07,2022-11-10, ,24721437,49826393,682475,2,IN
IN10,1004641,1,21595928,COLA,98,PCS,83,EUR,2022-11-07,2022-11-10, ,52038534,30090592,682475,1,IN
US10,1004663,2,89034752,MPLF,40,PCS,726,EUR,2022-11-10,2022-11-14, ,47570626,81552979,916993,1,US
IN10,1004655,1,25235624,COLA,6,L,640,EUR,2022-11-08,2022-11-15, ,35240638,30090592,205614,3,IN
BR10,1004620,1,45162744,EDSA,34,PCS,520,EUR,2022-10-31,2022-11-10, ,68041376,84141246,273530,1,BR
IN10,1004634,1,88346328,MPLF,95,KG,618,EUR,2022-11-14,2022-11-16, ,70465469,49826393,101642,1,IN
CN10,1004629,2,43151008,EDSA,12,PCS,554,EUR,2022-11-03,2022-11-07, ,83978021,49485597,473415,1,CN
CN10,1004642,1,24567712,COLA,22,PCS,689,EUR,2022-11-07,2022-11-09, ,39250498,23246292,473415,2,CN
JP11,1004684,1,25150904,COLA,46,PCS,976,EUR,2022-11-15,2022-11-16, ,24110540,33607135,486810,2,JP
DE10,1004679,3,28348643,ZELA,11,PCS,684,EUR,2022-11-14,2022-11-17, ,64801529,79833202,914012,1,DE
JP11,1004657,1,43678400,EDSA,97,PCS,115,EUR,2022-11-09,2022-11-14, ,38071817,33607135,258755,1,JP
JP11,1004628,1,58200280,UDF3,45,PCS,335,EUR,2022-11-02,2022-11-09, ,48250236,79246109,431446,1,JP
DE10,1004646,1,19474160,COLA,26,KG,986,EUR,2022-11-07,2022-11-11, ,41075533,63821277,346633,2,DE
DE10,1004650,2,75904608,ZUFN,73,PCS,544,EUR,2022-11-07,2022-11-10, ,29137563,65550769,993743,2,DE
BR10,1004656,3,82809960,ZUFN,18,L,435,EUR,2022-11-08,2022-11-16, ,31759289,24642678,380992,1,BR
BR10,1004656,1,86834912,MPLF,58,PCS,381,EUR,2022-11-08,2022-11-15, ,31759289,32008687,423713,1,BR
DE10,1004646,2,90455123,MPLF,1,PCS,437,EUR,2022-11-07,2022-11-10, ,41075533,47656838,993743,1,DE
BR10,1004658,1,98151444,MPLF,2,PCS,916,EUR,2022-11-09,2022-11-14, ,79848143,32008687,352423,2,BR
BR10,1004652,3,26857600,ZELA,23,PCS,453,EUR,2022-11-07,2022-11-11, ,11553472,40138709,365520,2,BR
BR10,1004658,2,56389144,UDF3,83,PCS,119,EUR,2022-11-09,2022-11-11, ,79848143,89359211,365520,4,BR
BR10,1004652,1,25150904,COLA,96,PCS,976,EUR,2022-11-07,2022-11-14, ,11553472,53251766,352423,1,BR
JP11,1004685,3,75603272,ZUFN,37,PCS,320,EUR,2022-11-15,2022-11-21, ,82596334,92217720,392763,2,JP
JP11,1004659,1,48705128,PYTF,72,KG,799,EUR,2022-11-10,2022-11-18, ,55748312,70110687,246104,1,JP
JP11,1004670,1,24242928,COLA,62,KG,321,EUR,2022-11-14,2022-11-17, ,23344986,33607135,444427,1,JP
JP11,1004660,1,98147568,MPLF,69,L,996,EUR,2022-11-15,2022-11-22, ,86205557,40601709,486810,1,JP
US10,1004692,1,19816724,COLA,23,PCS,521,EUR,2022-11-21,2022-11-22, ,26820541,22179495,404572,1,US
BR10,1004671,1,97625203,MPLF,9,KG,554,EUR,2022-11-14,2022-11-16, ,32454627,32008687,380992,2,BR
JP11,1004670,2,93159896,MPLF,66,PCS,159,EUR,2022-11-14,2022-11-22, ,23344986,40601709,383827,2,JP
US10,1004676,1,86457056,MPLF,30,PCS,159,EUR,2022-11-14,2022-11-21, ,19051192,81552979,301833,1,US
IN10,1004675,2,83863032,ZUFN,90,G,263,EUR,2022-11-14,2022-11-18, ,30822422,44488029,692173,1,IN
CN10,1004661,1,98147568,MPLF,54,L,996,EUR,2022-11-10,2022-11-16, ,25357088,20837115,213341,1,CN
CN10,1004680,2,79697072,ZUFN,78,PCS,710,EUR,2022-11-14,2022-11-18, ,61546081,23344986,177320,1,CN
CN10,1004673,1,55226864,PYTF,30,PCS,520,EUR,2022-11-14,2022-11-22, ,18941594,12948061,578152,1,CN
CN10,1004689,1,44401842,EDSA,15,PCS,207,EUR,2022-11-18,2022-11-23,x,69070997,49485597,142638,2,CN
IN10,1004678,1,87079640,MPLF,28,KG,332,EUR,2022-11-14,2022-11-17, ,47395487,49826393,590174,2,IN
IN10,1004681,2,98147568,MPLF,57,L,996,EUR,2022-11-14,2022-11-21, ,82834217,49826393,363939,2,IN
DE10,1004667,1,86662444,MPLF,99,KG,447,EUR,2022-11-11,2022-11-21, ,91370480,47656838,451058,1,DE
DE10,1004672,3,75990376,ZUFN,73,PCS,499,EUR,2022-11-14,2022-11-22, ,90546423,65550769,516191,1,DE
DE10,1004674,2,71374072,UDF3,79,PCS,293,EUR,2022-11-14,2022-11-22, ,41075533,59321219,516191,2,DE
DE10,1004694,2,79697072,ZUFN,92,PCS,710,EUR,2022-11-28,2022-12-06, ,45861414,65550769,323773,2,DE
US10,1004663,1,44074088,EDSA,81,PCS,52,EUR,2022-11-10,2022-11-18, ,47570626,23329589,521057,1,US
DE10,1004672,1,45162744,EDSA,17,PCS,520,EUR,2022-11-14,2022-11-23, ,90546423,58569539,323773,1,DE
DE10,1004667,2,78949416,ZUFN,78,PCS,991,EUR,2022-11-11,2022-11-24, ,91370480,65550769,503198,1,DE
DE10,1004694,1,88903632,MPLF,52,PCS,880,EUR,2022-11-21,2022-11-24, ,45861414,47656838,503198,2,DE
IN10,1004704,1,87079640,MPLF,53,KG,332,EUR,2022-12-01,2022-12-12, ,22266209,70768553,952644,1,IN
IN10,1004691,2,58200280,UDF3,5,PCS,335,EUR,2022-11-21,2022-11-28, ,31380752,98019339,685684,1,IN
BR10,1004715,3,74349496,UDF3,80,KG,341,EUR,2022-11-28,2022-11-30, ,87940829,89359211,126992,3,BR
BR10,1004696,2,93159896,MPLF,16,PCS,159,EUR,2022-11-21,2022-11-25, ,62192020,32008687,474202,1,BR
BR10,1004696,1,25398208,COLA,21,PCS,504,EUR,2022-11-21,2022-11-23, ,62192020,53251766,163829,1,BR
JP11,1004665,1,86834912,MPLF,3,PCS,381,EUR,2022-11-11,2022-11-22, ,77140131,40601709,383827,1,JP
CN10,1004688,1,90455123,MPLF,49,PCS,437,EUR,2022-11-18,2022-11-24, ,71889081,48148862,131683,2,CN
JP11,1004684,2,86834912,MPLF,20,PCS,381,EUR,2022-11-15,2022-11-22, ,24110540,92217720,383827,4,JP
JP11,1004697,2,78949416,ZUFN,24,PCS,991,EUR,2022-11-21,2022-11-24, ,46208751,92217720,890909,1,JP
JP11,1004685,2,68338888,UDF3,97,PCS,167,EUR,2022-11-15,2022-11-25, ,82596334,79246109,946448,1,JP
JP11,1004698,1,88346328,MPLF,19,KG,618,EUR,2022-11-29,2022-12-02, ,11888297,40601709,608859,1,JP
JP11,1004697,1,87079640,MPLF,39,KG,332,EUR,2022-11-24,2022-11-28,x,46208751,40601709,926672,1,JP
DE10,1004699,2,77128608,ZUFN,80,PCS,606,EUR,2022-11-23,2022-11-28, ,35695942,65550769,992375,1,DE
BR10,1004705,2,79697072,ZUFN,93,PCS,710,EUR,2022-11-25,2022-11-29, ,31759289,24642678,337184,1,BR
DE10,1004699,1,69579592,UDF3,37,L,124,EUR,2022-11-23,2022-11-29, ,35695942,59321219,153305,1,DE
US10,1004686,1,83863032,ZUFN,37,G,263,EUR,2022-11-17,2022-11-23, ,90850760,88510487,503093,1,US
US10,1004693,1,24567712,COLA,37,PCS,689,EUR,2022-11-21,2022-11-28, ,73943505,22179495,778501,2,US
US10,1004693,2,28148584,ZELA,77,PCS,778,EUR,2022-11-21,2022-11-29, ,73943505,56417381,780263,1,US
US10,1004692,2,86457056,MPLF,38,PCS,159,EUR,2022-11-21,2022-11-28, ,26820541,81552979,778501,1,US
US10,1004713,1,93159896,MPLF,8,PCS,159,EUR,2022-11-28,2022-11-29, ,66441646,81552979,780263,3,US
US10,1004702,1,75603272,ZUFN,27,PCS,320,EUR,2022-11-24,2022-11-29, ,98828930,88510487,780263,2,US
CN10,1004720,1,85602600,ZUFN,65,L,361,EUR,2022-11-29,2022-12-02, ,20291697,23344986,508553,2,CN
CN10,1004721,1,43151008,EDSA,67,PCS,554,EUR,2022-12-01,2022-12-06, ,96286598,49485597,496726,1,CN
CN10,1004727,1,75990376,ZUFN,93,PCS,499,EUR,2022-12-02,2022-12-06, ,34535366,23344986,496726,4,CN
CN10,1004707,2,25150904,COLA,58,PCS,976,EUR,2022-11-28,2022-12-05, ,83271922,23246292,221671,1,CN
US10,1004732,2,71374072,UDF3,30,PCS,293,EUR,2022-12-05,2022-12-07, ,18849392,40424932,212124,1,US
CN10,1004707,3,79697072,ZUFN,73,PCS,710,EUR,2022-11-28,2022-12-02, ,83271922,20837115,508553,1,CN
US10,1004710,1,45841032,EDSA,19,PCS,603,EUR,2022-11-28,2022-12-02, ,17858513,23329589,783759,3,US
CN10,1004707,1,19816724,COLA,76,PCS,521,EUR,2022-11-28,2022-12-01, ,83271922,23246292,516779,1,CN
CN10,1004711,2,67221888,UDF3,32,KG,193,EUR,2022-11-28,2022-11-30, ,22939187,48148862,536368,1,CN
CN10,1004726,3,32003616,ZELA,75,L,231,EUR,2022-12-01,2022-12-07, ,66118598,93048219,352271,1,CN
US10,1004708,3,64963528,UDF3,49,KG,702,EUR,2022-11-28,2022-12-02, ,50831348,40424932,783759,2,US
JP11,1004728,1,56389144,UDF3,92,PCS,119,EUR,2022-12-02,2022-12-07, ,14216209,79246109,590001,1,JP
JP11,1004706,1,93159896,MPLF,35,PCS,159,EUR,2022-11-25,2022-12-01, ,82699860,40601709,206556,1,JP
IN10,1004712,4,26857600,ZELA,85,PCS,453,EUR,2022-11-28,2022-12-01, ,42408397,70768553,682841,2,IN
IN10,1004724,2,90455123,MPLF,47,PCS,437,EUR,2022-12-01,2022-12-06, ,17561687,49826393,600188,2,IN
IN10,1004719,1,86662444,MPLF,9,KG,447,EUR,2022-11-29,2022-12-06, ,27116838,49826393,600188,1,IN
IN10,1004743,1,58200280,UDF3,42,PCS,335,EUR,2022-12-07,2022-12-08, ,11643605,98019339,110773,3,IN
BR10,1004716,2,58890322,UDF3,52,PCS,813,EUR,2022-11-29,2022-12-07, ,23798159,89359211,353810,1,BR
BR10,1004737,1,77128608,ZUFN,43,PCS,606,EUR,2022-12-05,2022-12-06, ,87940829,24642678,823190,1,BR
IN10,1004731,1,28440760,ZELA,94,PCS,603,EUR,2022-12-05,2022-12-08, ,27204519,70768553,110773,1,IN
BR10,1004705,1,54753968,PYTF,68,PCS,13,EUR,2022-11-25,2022-11-30, ,31759289,51619782,126992,1,BR
BR10,1004716,1,86662444,MPLF,26,KG,447,EUR,2022-11-29,2022-12-02, ,23798159,32008687,235256,2,BR
BR10,1004744,2,87079640,MPLF,50,KG,332,EUR,2022-12-07,2022-12-09, ,85299630,32008687,610999,2,BR
DE10,1004746,3,98147568,MPLF,84,L,996,EUR,2022-12-08,2022-12-12, ,27714088,47656838,170931,1,DE
JP11,1004736,1,48705128,PYTF,51,KG,799,EUR,2022-12-05,2022-12-08, ,40138709,70110687,983951,1,JP
DE10,1004748,2,48705128,PYTF,56,KG,799,EUR,2022-12-08,2022-12-12, ,35471099,68613813,170931,2,DE
JP11,1004728,2,32069368,ZELA,75,PCS,428,EUR,2022-12-02,2022-12-09, ,14216209,49784073,720675,1,JP
BR10,1004744,1,19816724,COLA,20,PCS,521,EUR,2022-12-07,2022-12-12, ,85299630,53251766,115747,1,BR
DE10,1004733,1,90455123,MPLF,30,PCS,437,EUR,2022-12-05,2022-12-13, ,62114292,47656838,321466,1,DE
DE10,1004746,2,88797376,MPLF,56,PCS,6,EUR,2022-12-08,2022-12-13, ,27714088,47656838,321466,2,DE
JP11,1004751,2,98147568,MPLF,80,L,996,EUR,2022-12-09,2022-12-13, ,31899558,49784073,994139,1,JP
DE10,1004748,1,86834912,MPLF,26,PCS,381,EUR,2022-12-08,2022-12-14, ,35471099,47656838,514381,2,DE
DE10,1004733,2,85602600,ZUFN,32,L,361,EUR,2022-12-05,2022-12-09, ,62114292,65550769,195956,1,DE
IN10,1004724,1,86457056,MPLF,1,PCS,159,EUR,2022-12-01,2022-12-09, ,17561687,49826393,592439,2,IN
IN10,1004735,1,24567712,COLA,36,PCS,689,EUR,2022-12-05,2022-12-09, ,95209555,30090592,592439,4,IN
CN10,1004747,1,98151444,MPLF,30,PCS,916,EUR,2022-12-08,2022-12-14, ,70768553,20837115,561565,1,CN
CN10,1004742,1,98147568,MPLF,41,L,996,EUR,2022-12-07,2022-12-13, ,33793962,20837115,557734,1,CN
IN10,1004741,2,69579592,UDF3,13,L,124,EUR,2022-12-07,2022-12-08, ,60935037,98019339,110773,2,IN
CN10,1004725,1,35470001,EDSA,91,KG,235,EUR,2022-12-01,2022-12-08, ,56417381,49485597,108475,1,CN
CN10,1004726,2,97625203,MPLF,25,KG,554,EUR,2022-12-01,2022-12-08, ,66118598,20837115,108475,3,CN
CN10,1004725,2,44409248,EDSA,48,L,267,EUR,2022-12-01,2022-12-08, ,56417381,49485597,108475,2,CN
IN10,1004712,1,98151444,MPLF,39,PCS,916,EUR,2022-11-28,2022-12-07, ,42408397,49826393,575341,1,IN
IN10,1004712,3,62792440,UDF3,14,PCS,124,EUR,2022-11-30,2022-12-05, ,42408397,98019339,575341,2,IN
US10,1004754,1,90455123,MPLF,29,PCS,437,EUR,2022-12-12,2022-12-13, ,77597329,81552979,222662,1,US
US10,1004749,2,86834912,MPLF,76,PCS,381,EUR,2022-12-08,2022-12-12, ,90850760,81552979,577939,2,US
CN10,1004726,1,19474160,COLA,23,KG,986,EUR,2022-12-01,2022-12-06, ,66118598,23246292,496726,3,CN
US10,1004732,1,25398208,COLA,70,PCS,504,EUR,2022-12-05,2022-12-08, ,18849392,22179495,615875,1,US
US10,1004738,1,84480424,ZUFN,89,G,136,EUR,2022-12-05,2022-12-09, ,10031025,88510487,952666,1,US
DE10,1004768,2,21595928,COLA,22,PCS,83,EUR,2022-12-15,2022-12-19, ,57122925,63821277,639579,2,DE
CN10,1004763,1,43678400,EDSA,5,PCS,115,EUR,2022-12-14,2022-12-19, ,32204444,49485597,313128,1,CN
DE10,1004765,1,24242928,COLA,33,KG,321,EUR,2022-12-14,2022-12-21, ,66219686,63821277,397340,1,DE
CN10,1004750,1,54836888,PYTF,85,PCS,389,EUR,2022-12-09,2022-12-15,x,71889081,12948061,366224,1,CN
JP11,1004751,1,93159896,MPLF,48,PCS,159,EUR,2022-12-09,2022-12-16, ,31899558,70110687,680889,1,JP
JP11,1004736,2,28348643,ZELA,75,PCS,684,EUR,2022-12-05,2022-12-14, ,40138709,49784073,946510,2,JP
BR10,1004783,2,25398208,COLA,20,PCS,504,EUR,2022-12-22,2023-01-02, ,80694810,53251766,905926,2,BR
IN10,1004778,1,21595928,COLA,32,PCS,83,EUR,2022-12-19,2022-12-22, ,28444150,30090592,222760,1,IN
DE10,1004746,1,86834912,MPLF,38,PCS,381,EUR,2022-12-08,2022-12-14, ,27714088,47656838,514381,1,DE
IN10,1004757,3,78949416,ZUFN,67,PCS,991,EUR,2022-12-12,2022-12-19, ,53457242,44488029,638971,1,IN
US10,1004764,1,88797376,MPLF,69,PCS,6,EUR,2022-12-14,2022-12-20, ,39915336,81552979,748805,4,US
US10,1004754,3,75227320,UDF3,52,PCS,594,EUR,2022-12-12,2022-12-20, ,77597329,40424932,748805,2,US
US10,1004758,2,24567712,COLA,44,PCS,689,EUR,2022-12-12,2022-12-19, ,47570626,22179495,264645,1,US
US10,1004753,1,40378320,EDSA,18,PCS,605,EUR,2022-12-12,2022-12-16, ,76476161,23329589,210892,1,US
JP11,1004759,1,87079640,MPLF,66,KG,332,EUR,2022-12-12,2022-12-19, ,14216209,40601709,555247,2,JP
US10,1004758,1,20667944,COLA,69,KG,463,EUR,2022-12-12,2022-12-15, ,47570626,22179495,691438,1,US
JP11,1004771,2,75603272,ZUFN,3,PCS,320,EUR,2022-12-16,2022-12-20, ,32264792,92217720,389205,2,JP
DE10,1004761,1,25398208,COLA,57,PCS,504,EUR,2022-12-20,2022-12-26, ,55463176,63821277,779154,4,DE
DE10,1004755,1,37238104,EDSA,62,PCS,320,EUR,2022-12-12,2022-12-16, ,52136732,58569539,779154,2,DE
DE10,1004756,1,35470001,EDSA,56,KG,235,EUR,2022-12-12,2022-12-16, ,44135631,58569539,779154,3,DE
DE10,1004755,3,28348643,ZELA,91,PCS,684,EUR,2022-12-12,2022-12-15, ,52136732,79833202,381268,3,DE
IN10,1004741,3,84480424,ZUFN,73,G,136,EUR,2022-12-07,2022-12-14, ,60935037,44488029,297493,2,IN
IN10,1004743,2,32069368,ZELA,37,PCS,428,EUR,2022-12-07,2022-12-14, ,11643605,70768553,297493,3,IN
IN10,1004757,1,24242928,COLA,59,KG,321,EUR,2022-12-12,2022-12-14, ,53457242,30090592,297493,4,IN
US10,1004753,2,86457056,MPLF,77,PCS,159,EUR,2022-12-12,2022-12-14, ,76476161,81552979,405544,1,US
DE10,1004752,2,79697072,ZUFN,86,PCS,710,EUR,2022-12-09,2022-12-16, ,64580884,65550769,779154,1,DE
JP11,1004770,1,24567712,COLA,3,PCS,689,EUR,2022-12-16,2022-12-20, ,25521185,33607135,389205,1,JP
BR10,1004760,1,93159896,MPLF,41,PCS,159,EUR,2022-12-12,2022-12-21, ,98019339,32008687,794305,1,BR
US10,1004766,1,88797376,MPLF,48,PCS,6,EUR,2022-12-15,2022-12-20, ,71889015,81552979,748805,6,US
US10,1004766,2,89034752,MPLF,71,PCS,726,EUR,2022-12-15,2022-12-20, ,71889015,81552979,748805,7,US
US10,1004776,3,32071024,ZELA,58,KG,737,EUR,2022-12-19,2022-12-27, ,69491468,56417381,949802,1,US
US10,1004779,1,53640144,PYTF,23,PCS,488,EUR,2022-12-19,2022-12-22, ,12948061,43449637,617772,3,US
