WERKS,BELNR,BUZEI,MATNR,MATKL,MENGE,MEINS,NETPR,PEINH,EBELN,EBELP
JP11,7369403,1,86834912,MPLF,3,PCS,381,EUR,383827,1
CN10,6461258,1,90455123,MPLF,49,PCS,441,EUR,131683,2
JP11,7369403,2,86834912,MPLF,20,PCS,381,EUR,383827,4
JP11,6131058,1,78949416,ZUFN,24,PCS,991,EUR,890909,1
JP11,8723737,1,68338888,UDF3,97,PCS,167,EUR,946448,1
JP11,6507448,1,87079640,MPLF,39,KG,332,EUR,926672,1
CN10,8443037,1,19297648,TPM1,55,PCS,2,EUR,131683,1
CN10,6024552,1,13505536,TPM1,17,PCS,7,EUR,142638,1
DE10,6195698,1,77128608,ZUFN,80,PCS,606,EUR,992375,1
IN10,5615073,2,11159536,TPM1,32,PCS,1,EUR,685684,2
BR10,6067538,2,79697072,ZUFN,93,PCS,710,EUR,337184,1
DE10,8603152,1,69579592,UDF3,37,L,124,EUR,153305,1
IN10,5615073,1,10615744,TPM1,6,PCS,5,EUR,362616,1
BR10,6511295,1,11788404,TPM1,49,PCS,6,EUR,474202,2
US10,7114763,2,19297648,TPM1,8,PCS,2,EUR,295515,2
US10,9438776,1,83863032,ZUFN,37,G,263,EUR,503093,1
US10,7114763,1,19297648,TPM1,41,PCS,2,EUR,528141,1
US10,8580660,1,97625203,MPLF,27,KG,554,EUR,779764,1
US10,6835080,1,24567712,COLA,37,PCS,689,EUR,778501,2
US10,7965442,2,28148584,ZELA,77,PCS,778,EUR,780263,1
US10,7965442,1,86457056,MPLF,38,PCS,159,EUR,778501,1
US10,9428410,1,93159896,MPLF,8,PCS,159,EUR,780263,3
US10,5856217,1,75603272,ZUFN,27,PCS,320,EUR,780263,2
CN10,6093127,1,85602600,ZUFN,65,L,361,EUR,508553,2
CN10,9491055,1,88903632,MPLF,59,PCS,880,EUR,221671,2
CN10,5414665,2,43151008,EDSA,67,PCS,533,EUR,496726,1
CN10,8836604,3,15353960,TPM1,11,PCS,2,EUR,496726,2
CN10,5414665,3,75990376,ZUFN,90,PCS,523,EUR,496726,4
CN10,9552383,1,25150904,COLA,58,PCS,976,EUR,221671,1
US10,5750428,3,71374072,UDF3,30,PCS,293,EUR,212124,1
US10,7106479,3,11159536,TPM1,58,PCS,1,EUR,783759,5
US10,7106479,2,11788404,TPM1,38,PCS,6,EUR,783759,4
CN10,5242487,1,79697072,ZUFN,73,PCS,710,EUR,508553,1
US10,5750428,2,45841032,EDSA,19,PCS,603,EUR,783759,3
CN10,8836604,1,19297648,TPM1,72,PCS,2,EUR,516779,2
CN10,8962463,1,19816724,COLA,76,PCS,521,EUR,516779,1
CN10,5414665,1,67221888,UDF3,32,KG,193,EUR,536368,1
CN10,8962463,2,32003616,ZELA,75,L,231,EUR,352271,1
US10,5750428,1,64963528,UDF3,49,KG,702,EUR,783759,2
US10,7106479,1,13405872,TPM1,53,PCS,3,EUR,783759,1
JP11,9552479,1,13505536,TPM1,98,PCS,7,EUR,983951,2
JP11,5175477,1,56389144,UDF3,92,PCS,119,EUR,590001,1
JP11,4964490,2,15353960,TPM1,1,PCS,2,EUR,141472,1
JP11,4964490,1,18608880,TPM1,28,PCS,1,EUR,984183,1
JP11,7962272,1,93159896,MPLF,35,PCS,159,EUR,206556,1
US10,6436599,1,18608880,TPM1,57,PCS,1,EUR,295515,1
IN10,9725281,1,26857600,ZELA,85,PCS,453,EUR,682841,2
IN10,7320146,3,19297648,TPM1,94,PCS,2,EUR,575341,4
IN10,7320146,2,18608880,TPM1,13,PCS,1,EUR,575341,3
IN10,8249799,1,90455123,MPLF,46,PCS,437,EUR,600188,2
IN10,7586582,1,86662444,MPLF,9,KG,447,EUR,600188,1
IN10,7320146,1,17231232,TPM1,88,PCS,5,EUR,823752,1
IN10,7586582,2,58200280,UDF3,37,PCS,335,EUR,110773,3
BR10,8508535,1,58890322,UDF3,52,PCS,813,EUR,353810,1
BR10,7404159,1,77128608,ZUFN,43,PCS,606,EUR,823190,1
IN10,7779877,1,28440760,ZELA,94,PCS,603,EUR,110773,1
BR10,7117870,1,54753968,PYTF,68,PCS,13,EUR,126992,1
BR10,5701674,1,10615744,TPM1,9,PCS,5,EUR,235256,1
BR10,7539050,1,69909608,UDF3,70,PCS,990,EUR,235256,3
BR10,6223311,1,86662444,MPLF,26,KG,447,EUR,235256,2
BR10,8503584,1,17231232,TPM1,63,PCS,5,EUR,757542,1
DE10,8585113,1,13405872,TPM1,35,PCS,3,EUR,381268,1
IN10,7491422,1,43678400,EDSA,82,PCS,111,EUR,297493,1
IN10,8351274,2,88797376,MPLF,14,PCS,6,EUR,571533,1
BR10,6467412,1,15353960,TPM1,64,PCS,2,EUR,610999,3
BR10,7931594,1,87079640,MPLF,50,KG,332,EUR,610999,2
BR10,6233905,2,13405872,TPM1,12,PCS,3,EUR,221046,1
BR10,6233905,1,13505536,TPM1,8,PCS,7,EUR,610999,1
DE10,7312822,1,98147568,MPLF,84,L,996,EUR,170931,1
JP11,5672799,1,48705128,PYTF,51,KG,799,EUR,983951,1
DE10,8852148,2,48705128,PYTF,56,KG,799,EUR,170931,2
JP11,7400709,1,32069368,ZELA,75,PCS,428,EUR,720675,1
BR10,6785774,1,19816724,COLA,20,PCS,521,EUR,115747,1
DE10,8724406,1,90455123,MPLF,30,PCS,437,EUR,321466,1
DE10,8852148,3,88797376,MPLF,56,PCS,6,EUR,321466,2
DE10,7228006,1,16177764,TPM1,80,KG,4,EUR,321466,3
JP11,9557979,1,98147568,MPLF,80,L,996,EUR,994139,1
DE10,8572069,1,86834912,MPLF,26,PCS,381,EUR,514381,2
DE10,8852148,1,85602600,ZUFN,32,L,361,EUR,195956,1
IN10,8057415,1,86457056,MPLF,1,PCS,159,EUR,592439,2
IN10,9136626,1,10615744,TPM1,28,PCS,5,EUR,575341,5
IN10,8484189,3,19297648,TPM1,70,PCS,2,EUR,651101,1
IN10,8484189,1,18608880,TPM1,16,PCS,1,EUR,592439,3
IN10,6550970,1,24567712,COLA,36,PCS,689,EUR,592439,4
IN10,8484189,2,16177764,TPM1,38,KG,4,EUR,461339,1
CN10,5373391,2,17231232,TPM1,94,PCS,5,EUR,557734,2
CN10,9059066,1,47767912,PYTF,65,PCS,915,EUR,848704,1
CN10,5373391,1,19297648,TPM1,7,PCS,2,EUR,108475,4
IN10,7734777,1,69579592,UDF3,13,L,124,EUR,110773,2
CN10,5766554,1,35470001,EDSA,91,KG,245,EUR,108475,1
CN10,9336629,1,97625203,MPLF,26,KG,554,EUR,108475,3
CN10,7335072,2,44409248,EDSA,48,L,267,EUR,108475,2
IN10,7516258,2,62792440,UDF3,14,PCS,124,EUR,575341,2
US10,9227941,1,90455123,MPLF,29,PCS,437,EUR,222662,1
US10,8844528,1,13505536,TPM1,2,PCS,7,EUR,577939,3
US10,5201245,1,86834912,MPLF,76,PCS,381,EUR,577939,2
US10,8088711,1,86662444,MPLF,32,KG,447,EUR,577939,1
CN10,7335072,1,19474160,COLA,23,KG,986,EUR,496726,3
US10,5677671,1,25398208,COLA,70,PCS,504,EUR,615875,1
US10,8742134,1,84480424,ZUFN,89,G,136,EUR,952666,1
DE10,6360447,3,21595928,COLA,22,PCS,83,EUR,639579,2
CN10,5620138,1,43678400,EDSA,5,PCS,115,EUR,313128,1
DE10,8361309,1,24242928,COLA,33,KG,321,EUR,397340,1
CN10,8663503,2,11159536,TPM1,68,PCS,1,EUR,123857,1
CN10,8663503,1,11788404,TPM1,88,PCS,6,EUR,366224,2
DE10,5816279,1,19297648,TPM1,81,PCS,2,EUR,639579,1
CN10,7937834,1,16177764,TPM1,99,KG,4,EUR,123857,2
JP11,7995439,1,93159896,MPLF,48,PCS,159,EUR,680889,1
JP11,7502734,1,28348643,ZELA,75,PCS,684,EUR,946510,2
BR10,6499623,1,11788404,TPM1,5,PCS,6,EUR,118771,1
BR10,9337437,1,25398208,COLA,20,PCS,504,EUR,905926,2
BR10,6666919,1,15353960,TPM1,69,PCS,2,EUR,221046,2
JP11,8664703,1,16177764,TPM1,39,KG,4,EUR,946510,1
IN10,6456547,1,21595928,COLA,32,PCS,83,EUR,222760,1
DE10,6360447,1,86834912,MPLF,38,PCS,381,EUR,514381,1
IN10,7594901,1,78949416,ZUFN,64,PCS,991,EUR,638971,1
BR10,6499623,2,13505536,TPM1,46,PCS,7,EUR,794305,2
US10,6917500,1,88797376,MPLF,69,PCS,6,EUR,748805,4
US10,7380753,3,17231232,TPM1,52,PCS,5,EUR,748805,3
US10,6394637,1,75227320,UDF3,52,PCS,596,EUR,748805,2
US10,7380753,2,18608880,TPM1,28,PCS,1,EUR,748805,1
US10,7989386,1,24567712,COLA,44,PCS,689,EUR,264645,1
US10,8415756,2,40378320,EDSA,18,PCS,605,EUR,210892,1
US10,7380753,4,15353960,TPM1,15,PCS,2,EUR,748805,5
US10,7380753,1,15353960,TPM1,83,PCS,2,EUR,405544,2
US10,8415756,1,20667944,COLA,69,KG,463,EUR,691438,1
JP11,8664703,2,17231232,TPM1,84,PCS,5,EUR,555247,1
JP11,7263818,1,75603272,ZUFN,3,PCS,320,EUR,389205,2
DE10,8012727,2,25398208,COLA,57,PCS,504,EUR,779154,4
DE10,8859945,1,37238104,EDSA,62,PCS,320,EUR,779154,2
DE10,9142657,1,35470001,EDSA,56,KG,235,EUR,779154,3
DE10,6360447,2,28348643,ZELA,91,PCS,684,EUR,381268,3
DE10,7463779,1,13405872,TPM1,94,PCS,3,EUR,381268,2
IN10,8121645,1,32069368,ZELA,37,PCS,428,EUR,297493,3
IN10,6176201,1,24242928,COLA,60,KG,321,EUR,297493,4
US10,8990292,1,86457056,MPLF,77,PCS,159,EUR,405544,1
DE10,8012727,1,79697072,ZUFN,86,PCS,710,EUR,779154,1
JP11,5799842,1,24567712,COLA,4,PCS,689,EUR,389205,1
US10,5665488,1,13505536,TPM1,2,PCS,7,EUR,617772,1
BR10,8444046,1,93159896,MPLF,41,PCS,159,EUR,794305,1
US10,5911099,1,32071024,ZELA,58,KG,737,EUR,949802,1
US10,6626086,1,53640144,PYTF,23,PCS,488,EUR,617772,3
US10,9380841,1,26230416,ZELA,64,PCS,190,EUR,811204,1
US10,5665488,2,13405872,TPM1,8,PCS,3,EUR,811204,2
US10,5665488,3,10615744,TPM1,54,PCS,5,EUR,811204,3
US10,8129900,1,88346328,MPLF,69,KG,618,EUR,949802,2
IN10,8137269,1,22818912,COLA,9,KG,636,EUR,723215,2
US10,6820668,2,82809960,ZUFN,34,L,435,EUR,617772,2
CN10,7731723,1,19474160,COLA,52,KG,1008,EUR,511860,2
DE10,7151525,1,13505536,TPM1,8,PCS,7,EUR,376420,1
IN10,6682469,1,48248768,PYTF,84,PCS,693,EUR,164966,1
JP11,7672556,1,15353960,TPM1,38,PCS,2,EUR,487829,1
JP11,8673587,1,13405872,TPM1,20,PCS,3,EUR,487829,2
JP11,8673587,2,10615744,TPM1,81,PCS,5,EUR,456603,1
JP11,5032375,1,28440760,ZELA,92,PCS,603,EUR,816725,1
JP11,8056366,1,58890322,UDF3,80,PCS,813,EUR,813790,2
IN10,7529033,1,11788404,TPM1,16,PCS,6,EUR,340063,1
BR10,6726177,1,47961168,PYTF,77,PCS,555,EUR,191956,3
BR10,6770265,1,49991456,PYTF,34,PCS,733,EUR,191956,2
BR10,8062539,1,53640144,PYTF,38,PCS,512,EUR,244178,2
DE10,7151525,2,13405872,TPM1,85,PCS,3,EUR,678843,1
IN10,8037057,1,17231232,TPM1,38,PCS,5,EUR,584449,1
BR10,9386292,3,13405872,TPM1,43,PCS,3,EUR,571960,2
CN10,7592761,2,17231232,TPM1,36,PCS,5,EUR,988263,2
CN10,9601897,1,87079640,MPLF,68,KG,332,EUR,511860,1
CN10,7731723,2,44409248,EDSA,63,L,267,EUR,644058,1
BR10,6069465,1,45013285,EDSA,34,KG,543,EUR,571960,1
BR10,9386292,2,13405872,TPM1,85,PCS,3,EUR,905926,3
CN10,5549938,1,26230416,ZELA,99,PCS,190,EUR,577034,2
BR10,9386292,1,11159536,TPM1,98,PCS,1,EUR,905926,1
BR10,5381224,1,82809960,ZUFN,38,L,435,EUR,794305,4
BR10,7651387,1,32003616,ZELA,79,L,231,EUR,794305,3
BR10,5140959,1,16177764,TPM1,2,KG,4,EUR,555428,1
IN10,8037057,2,19297648,TPM1,55,PCS,2,EUR,584449,2
IN10,6087661,1,15353960,TPM1,11,PCS,2,EUR,857875,2
DE10,8176064,1,16177764,TPM1,85,KG,4,EUR,586910,3
CN10,9327355,2,93159896,MPLF,28,PCS,159,EUR,605942,1
DE10,8964596,1,84480424,ZUFN,26,G,136,EUR,586910,2
DE10,8028510,2,19816724,COLA,78,PCS,521,EUR,586910,1
DE10,5276753,1,13505536,TPM1,94,PCS,7,EUR,365066,1
DE10,8028510,1,19816724,COLA,85,PCS,521,EUR,329070,1
US10,5903847,1,82809960,ZUFN,10,L,435,EUR,410514,1
US10,6984124,1,18608880,TPM1,17,PCS,1,EUR,410514,2
US10,7263713,1,11159536,TPM1,77,PCS,1,EUR,252772,1
US10,8612451,1,32069368,ZELA,99,PCS,428,EUR,252772,2
BR10,9672110,1,75227320,UDF3,86,PCS,594,EUR,244178,1
CN10,9471284,2,16177764,TPM1,81,KG,4,EUR,605942,2
BR10,6886102,1,79697072,ZUFN,7,PCS,736,EUR,473947,1
BR10,8789094,1,21595928,COLA,46,PCS,83,EUR,191956,1
BR10,6886102,2,19474160,COLA,53,KG,963,EUR,979361,2
CN10,9327355,1,25150904,COLA,3,PCS,976,EUR,378975,1
BR10,5322831,1,82809960,ZUFN,11,L,435,EUR,386266,1
CN10,9471284,1,17231232,TPM1,9,PCS,5,EUR,644058,2
JP11,7047642,1,10615744,TPM1,62,PCS,5,EUR,813790,1
CN10,5367981,1,86662444,MPLF,26,KG,447,EUR,577034,1
JP11,7047642,2,10615744,TPM1,76,PCS,5,EUR,432959,2
JP11,5076436,1,24242928,COLA,11,KG,334,EUR,849286,2
JP11,8103885,2,87079640,MPLF,79,KG,332,EUR,148566,1
JP11,6542002,1,19297648,TPM1,14,PCS,2,EUR,432959,1
IN10,6665335,1,16177764,TPM1,91,KG,4,EUR,946454,1
IN10,6565122,1,13505536,TPM1,99,PCS,7,EUR,826118,1
IN10,7890962,1,75990376,ZUFN,27,PCS,499,EUR,788452,1
DE10,6141262,1,13505536,TPM1,64,PCS,7,EUR,590211,1
JP11,5813988,1,17231232,TPM1,28,PCS,5,EUR,179404,1
CN10,9660413,1,77128608,ZUFN,83,PCS,606,EUR,200379,2
CN10,6017892,1,89034752,MPLF,59,PCS,726,EUR,200379,1
CN10,5788722,1,13405872,TPM1,32,PCS,3,EUR,371931,1
BR10,5507197,1,89034752,MPLF,75,PCS,726,EUR,852533,2
BR10,6402171,1,88346328,MPLF,44,KG,618,EUR,852533,1
BR10,6008104,1,75227320,UDF3,43,PCS,594,EUR,712200,1
BR10,7185220,1,86662444,MPLF,45,KG,447,EUR,838008,1
BR10,6477067,1,67221888,UDF3,29,KG,193,EUR,979361,1
DE10,8413261,1,82809960,ZUFN,22,L,435,EUR,692956,1
DE10,8365309,1,24567712,COLA,27,PCS,689,EUR,443688,1
US10,7961312,1,49790248,PYTF,21,PCS,700,EUR,953379,1
US10,5022205,1,29156488,ZELA,83,PCS,374,EUR,760350,2
US10,7197898,1,88346328,MPLF,8,KG,618,EUR,760350,3
US10,9336761,1,13505536,TPM1,45,PCS,7,EUR,760350,4
JP11,8353760,1,98151444,MPLF,2,PCS,916,EUR,633042,1
CN10,5788722,3,13405872,TPM1,63,PCS,3,EUR,429064,4
CN10,5788722,2,13505536,TPM1,27,PCS,7,EUR,963936,2
JP11,8825658,1,32003616,ZELA,94,L,221,EUR,667788,1
JP11,6124732,1,87079640,MPLF,13,KG,332,EUR,667788,2
JP11,5813988,2,17231232,TPM1,45,PCS,5,EUR,667788,3
JP11,7170641,1,20667944,COLA,47,KG,463,EUR,739101,3
JP11,5813988,3,16177764,TPM1,24,KG,4,EUR,782073,1
JP11,7070491,1,68338888,UDF3,25,PCS,167,EUR,782073,3
JP11,5813988,4,19297648,TPM1,72,PCS,2,EUR,782073,2
CN10,6229173,2,10615744,TPM1,27,PCS,5,EUR,421687,2
IN10,7585701,1,75990376,ZUFN,90,PCS,499,EUR,429593,2
IN10,7494131,2,25150904,COLA,39,PCS,976,EUR,214574,1
IN10,7580479,1,88903632,MPLF,87,PCS,880,EUR,261955,1
DE10,6034253,1,97625203,MPLF,99,KG,554,EUR,346899,2
IN10,5169922,1,18608880,TPM1,76,PCS,1,EUR,429593,1
DE10,6086642,1,11788404,TPM1,92,PCS,6,EUR,734999,1
US10,9320638,1,98147568,MPLF,86,L,996,EUR,760350,1
US10,5045682,1,17231232,TPM1,87,PCS,5,EUR,760350,5
DE10,8428555,1,16177764,TPM1,65,KG,4,EUR,346899,1
CN10,6229173,3,13405872,TPM1,52,PCS,3,EUR,495488,2
BR10,8552834,1,20667944,COLA,81,KG,463,EUR,852533,3
BR10,5797714,1,86834912,MPLF,55,PCS,381,EUR,925564,1
CN10,6540324,2,50862632,PYTF,24,PCS,867,EUR,421687,1
CN10,5711930,1,88903632,MPLF,58,PCS,880,EUR,495488,3
CN10,6229173,1,11788404,TPM1,36,PCS,6,EUR,429064,2
IN10,8333719,1,13505536,TPM1,89,PCS,7,EUR,386062,1
IN10,6403009,1,88797376,MPLF,45,PCS,6,EUR,167416,1
IN10,6568265,1,78949416,ZUFN,38,PCS,983,EUR,167416,2
IN10,7494131,1,74349496,UDF3,47,KG,344,EUR,167416,3
BR10,9698694,1,19297648,TPM1,26,PCS,2,EUR,927721,2
BR10,5867546,1,88346328,MPLF,61,KG,618,EUR,927721,1
BR10,5310983,1,13505536,TPM1,85,PCS,7,EUR,925564,3
BR10,7863981,1,69251696,UDF3,23,L,529,EUR,925564,2
BR10,7087551,1,19816724,COLA,76,PCS,521,EUR,959865,1
CN10,8434859,1,16177764,TPM1,29,KG,4,EUR,429064,3
JP11,6594853,1,78949416,ZUFN,36,PCS,1017,EUR,592557,1
JP11,9229700,1,98147568,MPLF,31,L,996,EUR,823235,1
US10,9270276,1,51088568,PYTF,4,PCS,234,EUR,929922,1
JP11,5509239,1,98151444,MPLF,52,PCS,916,EUR,424346,1
JP11,6827055,1,16177764,TPM1,78,KG,4,EUR,739101,1
JP11,9356473,1,87079640,MPLF,88,KG,332,EUR,739101,2
JP11,6827055,2,17231232,TPM1,89,PCS,5,EUR,382667,3
JP11,5756243,2,11159536,TPM1,98,PCS,1,EUR,645393,2
JP11,5756243,3,13405872,TPM1,82,PCS,3,EUR,382667,1
US10,9320638,2,25150904,COLA,3,PCS,976,EUR,929922,2
US10,6013396,1,86662444,MPLF,96,KG,447,EUR,806340,1
JP11,5756243,1,13505536,TPM1,60,PCS,7,EUR,645393,1
CN10,8072395,2,17231232,TPM1,12,PCS,5,EUR,225042,2
CN10,8072395,1,17231232,TPM1,2,PCS,5,EUR,225042,1
CN10,6212574,1,58200280,UDF3,29,PCS,335,EUR,495488,1
JP11,9339778,1,13405872,TPM1,29,PCS,3,EUR,984649,1
JP11,9339778,2,13405872,TPM1,53,PCS,3,EUR,984649,3
JP11,8045852,1,83863032,ZUFN,43,G,263,EUR,717048,1
IN10,5683158,2,98147568,MPLF,7,L,996,EUR,883891,4
JP11,5316135,1,28348643,ZELA,95,PCS,684,EUR,864021,3
JP11,5316135,2,21595928,COLA,25,PCS,83,EUR,225404,1
JP11,7577514,1,77128608,ZUFN,72,PCS,606,EUR,984649,2
JP11,9366302,1,97625203,MPLF,57,KG,554,EUR,864021,5
CN10,8072395,3,16177764,TPM1,29,KG,4,EUR,676329,3
CN10,7778246,1,13405872,TPM1,8,PCS,3,EUR,182200,2
IN10,9311038,1,89034752,MPLF,12,PCS,726,EUR,261955,2
IN10,8986446,1,17231232,TPM1,86,PCS,5,EUR,586549,1
IN10,5683158,1,32071024,ZELA,17,KG,737,EUR,886063,1
IN10,7396423,1,86662444,MPLF,81,KG,447,EUR,101041,1
IN10,8986446,2,18608880,TPM1,80,PCS,1,EUR,101041,2
IN10,7249884,1,13505536,TPM1,82,PCS,7,EUR,898451,1
IN10,7249884,2,13505536,TPM1,5,PCS,7,EUR,898451,2
IN10,7396423,2,88797376,MPLF,91,PCS,6,EUR,883891,3
CN10,7778246,2,13405872,TPM1,4,PCS,3,EUR,340962,2
CN10,8072395,4,18608880,TPM1,69,PCS,1,EUR,340962,1
CN10,7480369,1,19816724,COLA,5,PCS,521,EUR,676329,4
BR10,8941521,2,19816724,COLA,75,PCS,521,EUR,189294,5
CN10,6025846,1,25150904,COLA,50,PCS,976,EUR,676329,1
CN10,6140534,1,84480424,ZUFN,47,G,134,EUR,182200,1
BR10,7548728,1,18608880,TPM1,33,PCS,1,EUR,189294,4
BR10,7548728,2,18608880,TPM1,2,PCS,1,EUR,231123,1
BR10,7325948,1,26230416,ZELA,28,PCS,190,EUR,189294,2
DE10,7173963,1,88903632,MPLF,60,PCS,880,EUR,462747,1
DE10,9193572,1,62792440,UDF3,81,PCS,124,EUR,861401,2
DE10,8122801,1,89034752,MPLF,86,PCS,726,EUR,861401,1
BR10,6033793,1,85602600,ZUFN,51,L,361,EUR,189294,3
DE10,6639604,1,40378320,EDSA,26,PCS,605,EUR,597617,1
DE10,6743893,1,26230416,ZELA,40,PCS,190,EUR,712601,1
DE10,9193572,2,86834912,MPLF,62,PCS,381,EUR,111392,1
US10,9400701,1,17231232,TPM1,95,PCS,5,EUR,800702,2
DE10,8122801,2,82207928,ZUFN,92,KG,441,EUR,462747,2
US10,6212207,1,83863032,ZUFN,82,G,254,EUR,680737,2
DE10,5851401,1,74349496,UDF3,96,KG,341,EUR,462747,3
US10,5033904,1,75603272,ZUFN,45,PCS,320,EUR,311820,1
US10,6647571,1,32003616,ZELA,66,L,231,EUR,391242,1
JP11,7536364,1,75990376,ZUFN,6,PCS,499,EUR,225404,4
BR10,8941521,1,26857600,ZELA,4,PCS,453,EUR,927721,3
US10,6942824,1,11788404,TPM1,23,PCS,6,EUR,918791,1
BR10,9423647,1,24242928,COLA,36,KG,321,EUR,218007,1
IN10,7741145,1,10615744,TPM1,91,PCS,5,EUR,883891,1
BR10,6876889,3,11159536,TPM1,6,PCS,1,EUR,125382,3
BR10,6351378,2,88797376,MPLF,96,PCS,6,EUR,218007,2
BR10,6351378,3,48705128,PYTF,68,KG,799,EUR,434919,2
BR10,7712293,1,25150904,COLA,68,PCS,976,EUR,784537,3
BR10,6167067,2,15353960,TPM1,15,PCS,2,EUR,784537,2
BR10,6273882,1,90455123,MPLF,3,PCS,437,EUR,218007,3
BR10,6167067,1,18608880,TPM1,37,PCS,1,EUR,125382,1
BR10,7272439,1,50191792,PYTF,6,KG,545,EUR,125382,2
BR10,6570091,1,68338888,UDF3,27,PCS,167,EUR,784537,1
BR10,6876889,4,11159536,TPM1,2,PCS,1,EUR,441535,3
IN10,8970765,2,82809960,ZUFN,5,L,435,EUR,490797,3
IN10,6009244,2,18608880,TPM1,52,PCS,1,EUR,490797,4
IN10,7114632,1,32003616,ZELA,24,L,231,EUR,387537,1
IN10,6009244,1,16177764,TPM1,5,KG,4,EUR,490797,1
IN10,8970765,1,82809960,ZUFN,43,L,420,EUR,883891,5
IN10,8559412,1,93159896,MPLF,28,PCS,159,EUR,821908,1
BR10,6167067,3,16177764,TPM1,68,KG,4,EUR,441535,5
US10,6248308,1,87079640,MPLF,26,KG,324,EUR,654744,1
US10,8281133,1,86662444,MPLF,62,KG,427,EUR,800702,1
US10,5141963,1,84480424,ZUFN,5,G,136,EUR,419935,1
US10,6109387,1,10615744,TPM1,72,PCS,5,EUR,735284,1
US10,7489493,1,74349496,UDF3,31,KG,341,EUR,211069,1
US10,6109387,2,13505536,TPM1,63,PCS,7,EUR,211069,2
US10,5813896,1,69909608,UDF3,48,PCS,990,EUR,586306,1
US10,5782203,1,17231232,TPM1,58,PCS,5,EUR,586306,2
US10,7655483,1,44074088,EDSA,89,PCS,52,EUR,680737,1
BR10,6876889,1,13505536,TPM1,10,PCS,7,EUR,533047,1
BR10,6876889,2,11159536,TPM1,33,PCS,1,EUR,533047,2
JP11,6534807,1,47961168,PYTF,17,PCS,555,EUR,225404,5
JP11,7255142,2,17231232,TPM1,56,PCS,5,EUR,387963,1
JP11,5798053,1,32071024,ZELA,56,KG,737,EUR,379086,1
JP11,8389496,4,11159536,TPM1,53,PCS,1,EUR,152048,1
DE10,9331224,1,62792440,UDF3,46,PCS,124,EUR,480526,1
JP11,9319786,1,48705128,PYTF,28,KG,799,EUR,225404,3
JP11,8389496,3,13405872,TPM1,22,PCS,3,EUR,225404,2
BR10,5789609,1,98151444,MPLF,34,PCS,916,EUR,109072,1
BR10,6351378,1,22818912,COLA,70,KG,636,EUR,109072,2
JP11,8389496,2,11788404,TPM1,16,PCS,6,EUR,864021,4
JP11,7255142,3,19297648,TPM1,18,PCS,2,EUR,387963,2
JP11,8389496,1,11788404,TPM1,29,PCS,6,EUR,864021,1
JP11,7255142,1,15353960,TPM1,71,PCS,2,EUR,864021,2
CN10,6700155,1,15353960,TPM1,80,PCS,2,EUR,197779,1
DE10,8686992,2,10615744,TPM1,41,PCS,5,EUR,775673,1
DE10,7106015,1,18608880,TPM1,22,PCS,1,EUR,949783,2
JP11,5583373,1,84480424,ZUFN,51,G,136,EUR,234412,3
CN10,6747469,1,48705128,PYTF,16,KG,799,EUR,265919,1
CN10,7865419,1,24242928,COLA,92,KG,321,EUR,185052,1
JP11,6498544,1,21595928,COLA,74,PCS,83,EUR,558870,3
BR10,7795421,1,75990376,ZUFN,40,PCS,499,EUR,441535,4
JP11,7852109,4,16177764,TPM1,59,KG,4,EUR,601649,1
BR10,7446878,1,26709208,ZELA,1,KG,229,EUR,548389,1
BR10,7604038,1,78949416,ZUFN,41,PCS,991,EUR,548389,2
BR10,7604038,2,53640144,PYTF,19,PCS,488,EUR,548389,3
US10,8732802,1,24242928,COLA,39,KG,321,EUR,403320,1
US10,7178754,2,48075088,PYTF,66,KG,353,EUR,621155,2
BR10,8339234,1,11788404,TPM1,57,PCS,6,EUR,181560,2
BR10,7594810,1,89034752,MPLF,31,PCS,726,EUR,441535,1
BR10,5217931,1,88797376,MPLF,60,PCS,6,EUR,434919,1
US10,7973945,2,98147568,MPLF,79,L,996,EUR,621155,1
DE10,6363144,1,93159896,MPLF,59,PCS,159,EUR,133127,1
DE10,8000817,1,88797376,MPLF,32,PCS,6,EUR,133127,2
DE10,6458402,1,10615744,TPM1,60,PCS,5,EUR,508370,1
DE10,7217022,1,26230416,ZELA,65,PCS,190,EUR,214995,1
JP11,9392698,1,48075088,PYTF,73,KG,353,EUR,858038,1
JP11,6920605,1,88346328,MPLF,1,KG,618,EUR,464767,2
BR10,6274881,1,26857600,ZELA,21,PCS,453,EUR,441535,2
US10,6032941,3,16177764,TPM1,74,KG,4,EUR,111927,1
JP11,7852109,3,15353960,TPM1,46,PCS,2,EUR,558870,2
US10,8065955,1,85602600,ZUFN,33,L,361,EUR,733415,4
BR10,5052178,1,37238104,EDSA,32,PCS,320,EUR,181560,3
BR10,7446878,2,87079640,MPLF,68,KG,332,EUR,884143,2
BR10,8339234,2,10615744,TPM1,72,PCS,5,EUR,884143,3
CN10,7601565,2,22818912,COLA,48,KG,636,EUR,358038,1
CN10,8284966,1,90455123,MPLF,31,PCS,437,EUR,722225,1
CN10,8731609,1,89034752,MPLF,19,PCS,726,EUR,730665,1
CN10,7601565,1,85602600,ZUFN,45,L,361,EUR,265919,4
CN10,5841102,1,17231232,TPM1,48,PCS,5,EUR,265919,2
IN10,5133767,1,98147568,MPLF,74,L,996,EUR,653344,1
IN10,9617074,1,13505536,TPM1,57,PCS,7,EUR,972987,1
